File name                     Graph size  Result
graph_33_0.2_7.txt            33          10                41
graph_99_0.2_0.txt            99          68              1387
graph_83_0.6_6.txt            83          54             20135
graph_1_0.2_8.txt             1           1                  0
graph_48_0.6_2.txt            48          19              3892
graph_58_0.6_5.txt            58          41              6218
graph_77_0.4_2.txt            77          18              5093
graph_41_0.4_3.txt            41          13               592
graph_70_0.8_0.txt            70          44             28832
graph_17_0.8_3.txt            17          11               405
graph_20_0.2_2.txt            20          5                  9
graph_30_0.2_2.txt            30          9                 34
graph_60_0.8_0.txt            60          45             17705
graph_32_0.8_3.txt            32          29              2577
graph_44_0.6_1.txt            44          14              3299
graph_9_0.6_6.txt             9           2                 12
graph_54_0.4_2.txt            54          16              1638
graph_44_0.4_0.txt            44          15               954
graph_78_0.4_1.txt            78          45              4275
graph_65_0.2_2.txt            65          22               349
graph_36_0.2_9.txt            36          10                69
graph_44_0.4_5.txt            44          25               927
graph_100_0.8_8.txt           100         151            85122
graph_44_0.6_0.txt            44          30              2684
graph_5_0.8_8.txt             5           5                 10
graph_78_0.2_6.txt            78          13               628
graph_82_0.6_6.txt            82          54             17499
graph_2_0.6_0.txt             2           1                  0
graph_37_0.2_5.txt            37          8                 76
graph_36_0.6_9.txt            36          9               1593
graph_24_0.4_2.txt            24          11               140
graph_1_0.8_9.txt             1           1                  0
graph_21_0.4_4.txt            21          6                 79
graph_57_0.4_2.txt            57          36              1871
graph_89_0.2_5.txt            89          65               775
graph_76_0.6_1.txt            76          41             15491
graph_45_0.2_9.txt            45          5                 97
graph_44_0.4_1.txt            44          10               826
graph_96_0.4_8.txt            96          82              9327
graph_10_0.2_4.txt            10          4                  6
graph_41_0.6_3.txt            41          15              2699
graph_15_0.2_2.txt            15          4                  1
graph_61_0.8_4.txt            61          39             18866
graph_25_0.6_6.txt            25          12               546
graph_71_0.8_7.txt            71          50             29492
graph_16_0.8_9.txt            16          11               361
graph_89_0.6_1.txt            89          47             23015
graph_32_0.2_0.txt            32          6                 42
graph_12_0.8_4.txt            12          7                 92
graph_99_0.2_4.txt            99          85              1179
graph_74_0.8_0.txt            74          41             33151
graph_39_0.4_8.txt            39          5                524
graph_48_0.8_8.txt            48          23              8985
graph_13_0.4_2.txt            13          6                 16
graph_8_0.4_3.txt             8           2                  1
graph_1_0.4_0.txt             1           2                  0
graph_62_0.6_1.txt            62          47              7353
graph_36_0.4_1.txt            36          8                392
graph_47_0.2_8.txt            47          4                152
graph_70_0.8_7.txt            70          53             27988
graph_23_0.8_7.txt            23          14               765
graph_51_0.8_8.txt            51          30             10048
graph_56_0.4_9.txt            56          21              1684
graph_4_0.2_3.txt             4           1                  0
graph_82_0.6_7.txt            82          82             19293
graph_52_0.2_7.txt            52          7                196
graph_27_0.8_8.txt            27          25              1285
graph_69_0.2_3.txt            69          14               511
graph_69_0.8_9.txt            69          46             27254
graph_45_0.8_3.txt            45          23              7711
graph_48_0.2_3.txt            48          7                 92
graph_18_0.6_7.txt            18          10               197
graph_57_0.2_2.txt            57          9                231
graph_89_0.2_9.txt            89          43               785
graph_27_0.4_9.txt            27          13               239
graph_52_0.8_8.txt            52          35             10937
graph_53_0.4_1.txt            53          15              1225
graph_52_0.8_9.txt            52          35             11222
graph_19_0.2_0.txt            19          6                  4
graph_8_0.8_3.txt             8           5                 27
graph_7_0.2_2.txt             7           4                  0
graph_11_0.8_1.txt            11          7                 95
graph_11_0.2_2.txt            11          4                  1
graph_38_0.6_0.txt            38          27              1767
graph_93_0.8_2.txt            93          92             66419
graph_95_1_0.txt              95          111           138415
graph_83_0.4_4.txt            83          47              5837
graph_15_0.4_8.txt            15          6                 31
graph_57_0.8_6.txt            57          34             14840
graph_69_0.8_1.txt            69          61             26925
graph_63_0.8_8.txt            63          34             20142
graph_61_0.8_7.txt            61          27             18195
graph_77_0.8_9.txt            77          47             37543
graph_93_0.6_8.txt            93          63             25868
graph_31_0.2_3.txt            31          4                 32
graph_95_0.4_8.txt            95          55              9582
graph_26_0.8_2.txt            26          21              1377
graph_13_0.2_5.txt            13          5                  5
graph_42_0.2_5.txt            42          6                171
graph_44_0.2_8.txt            44          8                119
graph_79_0.4_9.txt            79          25              5221
graph_81_0.2_7.txt            81          23               613
graph_99_0.6_3.txt            99          149            33642
graph_78_0.4_8.txt            78          16              4527
graph_69_0.8_7.txt            69          36             26908
graph_7_0.4_7.txt             7           3                  2
graph_68_0.8_8.txt            68          43             24679
graph_79_0.6_5.txt            79          41             17249
graph_31_0.2_0.txt            31          7                 29
graph_79_0.2_0.txt            79          18               595
graph_87_1_0.txt              87          109           105995
graph_38_0.2_3.txt            38          11                84
graph_15_0.8_0.txt            15          4                233
graph_68_0.8_1.txt            68          68             27113
graph_67_1_0.txt              67          62             47905
graph_74_0.8_1.txt            74          57             34160
graph_9_0.2_3.txt             9           4                  0
graph_62_0.4_9.txt            62          25              2405
graph_55_1_0.txt              55          43             26235
graph_37_0.6_8.txt            37          13              1667
graph_14_0.8_8.txt            14          5                192
graph_10_0.2_5.txt            10          5                  1
graph_68_0.2_2.txt            68          16               465
graph_47_0.6_0.txt            47          17              3283
graph_64_0.6_1.txt            64          34              9200
graph_63_0.4_9.txt            63          24              2657
graph_59_0.6_1.txt            59          24              7283
graph_25_0.8_5.txt            25          22              1125
graph_73_0.2_8.txt            73          21               473
graph_59_0.4_3.txt            59          17              2128
graph_78_0.2_4.txt            78          45               617
graph_5_0.8_3.txt             5           4                  3
graph_83_0.6_3.txt            83          120            20331
graph_66_0.8_6.txt            66          36             22830
graph_67_0.6_9.txt            67          31             10732
graph_74_0.4_3.txt            74          76              4305
graph_57_0.6_3.txt            57          24              5938
graph_20_0.4_7.txt            20          7                 55
graph_47_0.8_8.txt            47          35              8951
graph_91_0.6_7.txt            91          102            25479
graph_39_0.4_2.txt            39          22               545
graph_2_0.8_4.txt             2           1                  0
graph_63_0.8_0.txt            63          43             20506
graph_28_0.2_4.txt            28          9                 18
graph_71_0.6_4.txt            71          36             11579
graph_23_0.2_1.txt            23          4                 14
graph_82_0.8_5.txt            82          90             45302
graph_67_0.8_0.txt            67          43             23094
graph_30_0.8_8.txt            30          17              2127
graph_1_0.6_0.txt             1           1                  0
graph_56_0.6_7.txt            56          21              5979
graph_40_0.8_0.txt            40          23              4435
graph_24_0.6_8.txt            24          9                443
graph_33_0.4_7.txt            33          8                401
graph_30_0.8_2.txt            30          24              2223
graph_41_0.2_7.txt            41          10                81
graph_85_0.4_0.txt            85          23              6309
graph_49_0.8_1.txt            49          34              9870
graph_15_0.4_6.txt            15          7                 36
graph_48_0.4_9.txt            48          11              1173
graph_61_0.6_2.txt            61          20              8974
graph_44_0.4_4.txt            44          8                954
graph_94_0.6_5.txt            94          33             28965
graph_1_0.6_7.txt             1           2                  0
graph_43_0.4_4.txt            43          16               745
graph_87_0.4_7.txt            87          39              5903
graph_21_0.6_4.txt            21          7                234
graph_85_0.6_8.txt            85          57             21314
graph_56_0.6_6.txt            56          55              6171
graph_34_0.8_9.txt            34          28              3129
graph_6_0.4_3.txt             6           3                  0
graph_25_0.6_2.txt            25          13               434
graph_65_1_0.txt              65          46             43680
graph_2_0.6_7.txt             2           2                  0
graph_29_0.4_0.txt            29          8                178
graph_53_0.4_4.txt            53          16              1580
graph_23_0.4_8.txt            23          4                110
graph_17_0.6_6.txt            17          5                110
graph_34_0.6_8.txt            34          22              1141
graph_67_0.8_3.txt            67          47             24901
graph_13_0.4_8.txt            13          5                 12
graph_20_0.8_1.txt            20          13               509
graph_88_0.8_9.txt            88          86             54894
graph_90_0.8_1.txt            90          103            61485
graph_15_0.8_2.txt            15          4                213
graph_76_0.2_8.txt            76          15               532
graph_38_0.6_8.txt            38          15              1918
graph_7_0.6_1.txt             7           2                  2
graph_76_0.4_0.txt            76          30              4454
graph_58_0.2_7.txt            58          20               313
graph_92_0.2_7.txt            92          13              1137
graph_79_0.4_4.txt            79          33              5003
graph_68_0.4_9.txt            68          30              3858
graph_17_0.8_2.txt            17          5                305
graph_63_0.2_6.txt            63          10               329
graph_63_0.2_9.txt            63          28               235
graph_8_0.6_3.txt             8           3                  7
graph_60_0.6_8.txt            60          19              6898
graph_77_0.4_8.txt            77          50              4227
graph_63_0.8_3.txt            63          73             20014
graph_59_0.2_3.txt            59          9                331
graph_99_0.8_1.txt            99          97             82324
graph_91_0.2_9.txt            91          32               856
graph_71_0.2_7.txt            71          41               408
graph_5_0.4_5.txt             5           3                  0
graph_96_0.6_2.txt            96          106            32846
graph_45_0.8_0.txt            45          30              7714
graph_24_0.4_0.txt            24          14               146
graph_15_0.4_2.txt            15          3                 28
graph_8_0.2_6.txt             8           3                  0
graph_60_0.4_0.txt            60          17              2211
graph_86_0.4_6.txt            86          47              6706
graph_62_0.2_3.txt            62          28               322
graph_91_0.4_1.txt            91          22              7985
graph_69_0.4_3.txt            69          17              3170
graph_43_0.4_7.txt            43          24               705
graph_46_0.2_5.txt            46          5                155
graph_78_0.8_9.txt            78          39             39678
graph_15_0.6_2.txt            15          2                 60
graph_1_0.8_6.txt             1           1                  0
graph_79_0.2_9.txt            79          21               737
graph_91_0.8_6.txt            91          69             61281
graph_51_0.8_4.txt            51          31             10190
graph_58_0.6_2.txt            58          29              6799
graph_41_0.4_2.txt            41          11               642
graph_31_0.4_1.txt            31          13               297
graph_20_0.6_1.txt            20          11               324
graph_26_0.8_7.txt            26          11              1468
graph_15_0.2_3.txt            15          6                  5
graph_17_0.6_3.txt            17          9                139
graph_29_0.8_2.txt            29          8               1860
graph_65_0.8_2.txt            65          32             23073
graph_24_0.2_4.txt            24          7                 28
graph_89_0.2_2.txt            89          55               959
graph_12_0.6_1.txt            12          6                 37
graph_41_1_0.txt              41          20             10660
graph_61_0.6_0.txt            61          24              7164
graph_93_0.2_6.txt            93          24              1097
graph_8_0.2_4.txt             8           3                  0
graph_52_0.2_9.txt            52          9                186
graph_46_0.6_7.txt            46          19              3413
graph_33_0.8_7.txt            33          61              2948
graph_91_0.6_0.txt            91          55             28233
graph_95_0.2_6.txt            95          27              1052
graph_69_0.8_0.txt            69          82             27173
graph_10_0.6_3.txt            10          5                 31
graph_95_0.2_5.txt            95          59              1049
graph_71_0.8_6.txt            71          33             29677
graph_43_0.6_1.txt            43          41              2948
graph_95_0.2_7.txt            95          33              1032
graph_25_0.6_3.txt            25          13               612
graph_31_0.4_8.txt            31          6                248
graph_20_0.8_2.txt            20          13               604
graph_79_0.6_3.txt            79          47             18373
graph_83_0.6_1.txt            83          44             20173
graph_35_0.6_5.txt            35          12              1536
graph_83_0.4_6.txt            83          52              5740
graph_87_0.2_9.txt            87          19               768
graph_83_0.4_3.txt            83          45              6135
graph_21_0.8_5.txt            21          6                620
graph_76_0.2_6.txt            76          13               503
graph_20_0.8_6.txt            20          13               639
graph_56_0.4_0.txt            56          21              1656
graph_14_0.2_8.txt            14          5                  3
graph_62_0.6_9.txt            62          34              8814
graph_11_0.6_5.txt            11          6                 36
graph_47_0.4_3.txt            47          22              1374
graph_10_0.8_2.txt            10          7                 69
graph_99_0.4_8.txt            99          71              9983
graph_8_0.2_5.txt             8           3                  0
graph_7_0.8_1.txt             7           4                 26
graph_71_0.2_6.txt            71          18               481
graph_26_0.2_7.txt            26          6                 14
graph_25_0.2_8.txt            25          7                 14
graph_82_0.8_4.txt            82          93             44671
graph_9_0.4_7.txt             9           2                  7
graph_54_0.8_9.txt            54          20             12678
