File name                     Graph size  Result
graph_47_0.8_8.txt            47          180             2475
graph_91_0.6_7.txt            91          1512          148676
graph_39_0.4_2.txt            39          107             4281
graph_2_0.8_4.txt             2           0                  0
graph_63_0.8_0.txt            63          498             9973
graph_28_0.2_4.txt            28          13               327
graph_71_0.6_4.txt            71          1012           54685
graph_23_0.2_1.txt            23          10               162
graph_82_0.8_5.txt            82          697            27151
graph_67_0.8_0.txt            67          739            13753
graph_30_0.8_8.txt            30          73               275
graph_1_0.6_0.txt             1           0                  0
graph_56_0.6_7.txt            56          465            20125
graph_40_0.8_0.txt            40          202             1888
graph_24_0.6_8.txt            24          27               579
graph_33_0.4_7.txt            33          76              2315
graph_30_0.8_2.txt            30          79               432
graph_41_0.2_7.txt            41          72              1579
graph_85_0.4_0.txt            85          2044          111624
graph_49_0.8_1.txt            49          278             3065
graph_15_0.4_6.txt            15          8                113
graph_48_0.4_9.txt            48          299            11299
graph_61_0.6_2.txt            61          356            25482
graph_44_0.4_4.txt            44          145             7623
graph_94_0.6_5.txt            94          2436          167703
graph_1_0.6_7.txt             1           0                  0
graph_43_0.4_4.txt            43          143             7186
graph_87_0.4_7.txt            87          1629          113054
graph_21_0.6_4.txt            21          28               326
graph_85_0.6_8.txt            85          1334          112196
graph_56_0.6_6.txt            56          525            20252
graph_34_0.8_9.txt            34          97               760
graph_6_0.4_3.txt             6           0                  0
graph_25_0.6_2.txt            25          33               706
graph_2_0.6_7.txt             2           1                  0
graph_29_0.4_0.txt            29          59              1346
graph_53_0.4_4.txt            53          270            16734
graph_23_0.4_8.txt            23          17               508
graph_17_0.6_6.txt            17          14               192
graph_34_0.6_8.txt            34          112             2639
graph_67_0.8_3.txt            67          469            12415
graph_13_0.4_8.txt            13          8                 30
graph_20_0.8_1.txt            20          32                65
graph_88_0.8_9.txt            88          1181           40835
graph_90_0.8_1.txt            90          1103           39043
graph_15_0.8_2.txt            15          16                 6
graph_76_0.2_8.txt            76          303            20823
graph_38_0.6_8.txt            38          134             3830
graph_7_0.6_1.txt             7           4                  2
graph_76_0.4_0.txt            76          734            70474
graph_58_0.2_7.txt            58          213             7981
