File name                     Graph size  Result
graph_44_0.2_1.txt            44          50               231
graph_96_0.8_9.txt            96          1548144      1308091
graph_15_0.6_0.txt            15          22               386
graph_16_0.4_8.txt            16          16                95
graph_71_0.6_5.txt            71          80133         184167
graph_47_0.2_4.txt            47          42               433
graph_59_0.2_6.txt            59          61               557
graph_95_0.8_9.txt            95          1552401      1249389
graph_16_0.4_6.txt            16          10                84
graph_96_0.4_4.txt            96          32551         129218
graph_86_0.4_7.txt            86          7224           58027
graph_15_0.8_7.txt            15          91               436
graph_71_0.6_9.txt            71          88420         193577
graph_7_0.6_7.txt             7           6                  6
graph_58_0.8_5.txt            58          88154         169054
graph_96_0.4_6.txt            96          17029         102688
graph_22_0.4_7.txt            22          31               570
graph_80_0.4_1.txt            80          6270           53909
graph_42_0.8_5.txt            42          7337           44581
graph_31_0.6_7.txt            31          296             5937
graph_77_0.2_8.txt            77          162             1913
graph_82_0.2_7.txt            82          292             2664
graph_44_0.8_3.txt            44          9772           54045
graph_29_0.6_5.txt            29          189             4208
graph_75_0.2_4.txt            75          91              1473
graph_4_0.6_3.txt             4           2                  1
graph_35_0.4_2.txt            35          89              2469
graph_88_0.8_4.txt            88          857360        909958
graph_96_0.8_1.txt            96          1676217      1316221
graph_28_0.8_9.txt            28          497             7985
graph_26_0.6_3.txt            26          127             2993
graph_84_0.4_3.txt            84          11092          74348
graph_88_0.2_9.txt            88          288             4684
graph_44_0.4_6.txt            44          279             4724
graph_41_0.4_1.txt            41          198             3913
graph_58_0.6_4.txt            58          22889          89749
graph_46_0.8_6.txt            46          14300          64420
graph_67_0.8_2.txt            67          217580        299249
graph_92_0.8_4.txt            92          1163588      1105034
graph_79_0.4_1.txt            79          8954           64248
graph_71_0.8_1.txt            71          295547        383204
graph_94_0.4_7.txt            94          21375         101470
graph_36_0.8_6.txt            36          2323           22991
graph_30_0.4_4.txt            30          35              1155
graph_45_0.4_9.txt            45          223             6813
graph_95_0.4_5.txt            95          34222         129164
graph_83_0.4_2.txt            83          9152           63486
graph_66_0.8_2.txt            66          194221        287156
graph_49_0.6_5.txt            49          6198           39970
graph_21_0.6_0.txt            21          55              1249
graph_29_0.6_6.txt            29          126             3893
graph_76_0.6_8.txt            76          122036        224957
graph_80_0.8_6.txt            80          585141        631372
graph_30_0.8_5.txt            30          588            10944
graph_32_0.8_7.txt            32          1369           14326
graph_55_0.4_0.txt            55          526            12844
graph_100_0.4_9.txt           100         32716         149869
graph_92_0.6_1.txt            92          340862        496282
graph_43_0.8_7.txt            43          8232           48808
graph_19_0.6_2.txt            19          80               531
graph_23_0.6_2.txt            23          177             1580
graph_59_0.2_5.txt            59          77               890
graph_43_0.4_0.txt            43          160             4204
graph_6_0.4_6.txt             6           2                  1
graph_53_0.2_3.txt            53          42               400
graph_67_0.6_3.txt            67          55427         146220
graph_22_0.6_0.txt            22          56               892
graph_11_0.6_6.txt            11          12                35
graph_91_0.2_4.txt            91          315             4351
graph_50_0.2_5.txt            50          61               543
graph_74_0.2_2.txt            74          109             1531
graph_60_0.4_3.txt            60          1101           16459
graph_78_0.2_3.txt            78          162             1881
graph_38_0.2_8.txt            38          17               196
graph_86_0.4_1.txt            86          9747           73580
graph_47_0.4_0.txt            47          199             6016
graph_24_0.8_3.txt            24          205             4209
graph_30_0.4_6.txt            30          86              1074
graph_49_0.8_4.txt            49          25264          85458
graph_61_0.8_0.txt            61          121680        208911
graph_63_0.2_7.txt            63          82               893
graph_92_0.8_9.txt            92          1224850      1099082
graph_61_0.8_6.txt            61          114686        206302
graph_49_0.4_9.txt            49          329             7524
graph_6_0.6_1.txt             6           4                  2
graph_93_0.4_7.txt            93          26307         113909
graph_51_0.2_6.txt            51          44               476
graph_43_0.8_8.txt            43          9460           50947
graph_90_0.6_1.txt            90          333718        469324
graph_48_0.2_1.txt            48          56               274
graph_66_0.6_8.txt            66          45499         131724
graph_9_0.6_3.txt             9           7                 19
graph_81_0.4_5.txt            81          7519           53497
graph_86_0.8_6.txt            86          761718        844700
graph_20_0.6_7.txt            20          33               893
graph_5_0.4_4.txt             5           1                  0
graph_21_0.4_7.txt            21          25               234
graph_87_0.8_3.txt            87          816617        872297
graph_60_0.2_1.txt            60          122              843
graph_18_0.8_6.txt            18          61              1325
graph_68_0.6_9.txt            68          57874         152325
graph_51_0.8_1.txt            51          28507          92609
graph_25_0.6_4.txt            25          107             2428
graph_83_0.6_9.txt            83          213541        320531
graph_35_0.4_6.txt            35          193             2018
graph_89_0.2_7.txt            89          233             3849
graph_24_0.4_5.txt            24          62               567
graph_84_0.6_3.txt            84          195298        328064
graph_93_0.6_1.txt            93          393951        545827
