File name                     Graph size  Result
graph_100_0.8_8.txt           100         974            57904
graph_44_0.6_0.txt            44          133             7663
graph_5_0.8_8.txt             5           3                  0
graph_78_0.2_6.txt            78          86             24284
graph_82_0.6_6.txt            82          556           103530
graph_2_0.6_0.txt             2           1                  0
graph_37_0.2_5.txt            37          37              1164
graph_36_0.6_9.txt            36          70              3178
graph_24_0.4_2.txt            24          21               646
graph_1_0.8_9.txt             1           1                  0
graph_21_0.4_4.txt            21          20               340
graph_57_0.4_2.txt            57          77             22120
graph_89_0.2_5.txt            89          232            35745
graph_76_0.6_1.txt            76          338            69747
graph_45_0.2_9.txt            45          23              2166
graph_44_0.4_1.txt            44          86              7874
graph_96_0.4_8.txt            96          726           181695
graph_10_0.2_4.txt            10          4                  6
graph_41_0.6_3.txt            41          74              4874
graph_15_0.2_2.txt            15          7                 11
graph_61_0.8_4.txt            61          207             8069
graph_25_0.6_6.txt            25          45               703
graph_71_0.8_7.txt            71          526            14560
graph_16_0.8_9.txt            16          19                21
graph_89_0.6_1.txt            89          568           140121
graph_32_0.2_0.txt            32          13               724
graph_12_0.8_4.txt            12          8                  5
graph_99_0.2_4.txt            99          218            59358
graph_74_0.8_0.txt            74          368            19049
graph_39_0.4_8.txt            39          88              4510
graph_48_0.8_8.txt            48          110             2804
graph_13_0.4_2.txt            13          10                40
graph_8_0.4_3.txt             8           3                  2
graph_1_0.4_0.txt             1           1                  0
graph_62_0.6_1.txt            62          243            32574
graph_36_0.4_1.txt            36          61              2858
graph_47_0.2_8.txt            47          32              2863
graph_70_0.8_7.txt            70          369            15316
graph_23_0.8_7.txt            23          34               206
graph_51_0.8_8.txt            51          123             5196
graph_56_0.4_9.txt            56          150            19643
graph_4_0.2_3.txt             4           0                  0
graph_82_0.6_7.txt            82          522            95613
graph_52_0.2_7.txt            52          62              4675
graph_27_0.8_8.txt            27          58               411
graph_69_0.2_3.txt            69          179            15647
graph_69_0.8_9.txt            69          362            14440
graph_45_0.8_3.txt            45          212             2183
graph_48_0.2_3.txt            48          24              2903
graph_18_0.6_7.txt            18          14               159
graph_57_0.2_2.txt            57          82              6861
graph_89_0.2_9.txt            89          186            36616
graph_27_0.4_9.txt            27          21              1111
graph_52_0.8_8.txt            52          171             5207
graph_53_0.4_1.txt            53          101            15840
