File name                     Graph size  Result
graph_863_1_0.txt             863         10537     found     
graph_157_0.2_9.txt           157         114       not found 
graph_645_0.8_4.txt           645         -         timed out 
graph_139_0.8_3.txt           139         840       not found 
graph_31_0.8_7.txt            31          41        not found 
graph_673_0.2_9.txt           673         7519      not found 
graph_838_0.4_3.txt           838         -         timed out 
graph_468_0.2_4.txt           468         1776      not found 
graph_829_0.2_0.txt           829         14161     not found 
graph_912_0.2_2.txt           912         22363     not found 
graph_214_0.2_3.txt           214         259       not found 
graph_651_0.6_8.txt           651         -         timed out 
graph_581_0.2_8.txt           581         4241      not found 
graph_572_0.6_7.txt           572         -         timed out 
graph_494_0.2_7.txt           494         2432      not found 
graph_30_0.6_7.txt            30          14        not found 
graph_311_0.2_2.txt           311         713       not found 
graph_128_0.6_0.txt           128         296       not found 
graph_651_0.8_7.txt           651         -         timed out 
graph_257_0.6_5.txt           257         2805      not found 
graph_607_0.4_0.txt           607         -         timed out 
graph_962_0.2_5.txt           962         -         timed out 
graph_614_0.2_6.txt           614         4924      not found 
graph_160_0.6_8.txt           160         608       not found 
graph_389_0.6_3.txt           389         14467     not found 
graph_804_0.2_6.txt           804         12928     not found 
graph_950_0.8_4.txt           950         -         timed out 
graph_211_0.8_0.txt           211         2590      not found 
graph_775_0.2_4.txt           775         11079     not found 
graph_546_0.6_5.txt           546         -         timed out 
graph_489_0.2_2.txt           489         2192      not found 
graph_151_0.8_2.txt           151         849       not found 
graph_611_0.6_8.txt           611         -         timed out 
graph_326_0.8_6.txt           326         14671     not found 
graph_337_0.4_0.txt           337         2790      not found 
graph_541_0.2_8.txt           541         2979      not found 
graph_224_0.2_9.txt           224         299       not found 
graph_803_0.2_3.txt           803         13179     not found 
graph_497_0.2_1.txt           497         2278      not found 
graph_310_0.6_9.txt           310         5973      not found 
graph_821_0.4_5.txt           821         -         timed out 
graph_650_0.6_6.txt           650         -         timed out 
graph_75_0.4_3.txt            75          71        not found 
graph_812_0.8_9.txt           812         -         timed out 
graph_930_0.6_1.txt           930         -         timed out 
graph_321_0.8_1.txt           321         12547     not found 
graph_559_0.8_4.txt           559         -         timed out 
graph_393_0.8_3.txt           393         -         timed out 
graph_760_0.8_2.txt           760         -         timed out 
graph_807_0.6_7.txt           807         -         timed out 
graph_992_0.4_0.txt           992         -         timed out 
graph_524_0.4_3.txt           524         17767     not found 
graph_537_0.2_0.txt           537         2859      not found 
graph_504_0.8_5.txt           504         -         timed out 
graph_558_0.6_9.txt           558         -         timed out 
graph_675_0.6_1.txt           675         -         timed out 
graph_367_0.4_6.txt           367         4013      not found 
